especie,data_medicao,uso_da_terra,poca,poca_orig,etiqueta,metodo_coleta,data_coleta,survey,estagio,comprimento_do_corpo,comprimento_total,cauda_danificada,massa,malformacao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,28,8.6,21.62,nao,118.7,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,29,8.8,22.61,nao,154,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,31,10.4,25.44,nao,189.2,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,30,8.6,22.2,nao,146.7,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,31,10,26.06,nao,178.6,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,28,9.4,22.98,nao,118.8,talvez
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,13/12/2010,1,25,4.6,11.37,nao,17.3,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,40,14.4,34.16,nao,610.7,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,40,13.6,34.9,nao,616.2,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,40,14.6,33.5,nao,724.2,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,39,15,36.43,nao,758.1,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,33,12.6,29.85,nao,483.7,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,42,12.8,33.21,nao,451.6,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,42,12,26.82,nao,333.6,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,40,14.8,35.82,nao,730.9,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,38,14.8,35.46,nao,749.1,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,38,14.4,37.94,nao,781.2,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,39,14.4,36.01,nao,671.1,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,40,14.6,36.62,nao,666.4,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,39,14.6,35.88,nao,680.9,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,42,14,34.9,nao,566.7,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,39,15.4,36.79,nao,823.7,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,31,12.4,27.41,nao,315.3,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,38,14.6,32.3,nao,662.3,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,38,14.6,36.54,nao,681.4,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,31,12.6,29.7,nao,376.2,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,42,13,34.33,nao,427.3,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,39,15.2,35.98,nao,685.9,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,35,14,31.81,nao,606.4,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,29,11.4,28.21,nao,281.5,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,32,12.6,28.92,nao,387.4,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,32,12.4,28.66,nao,351.8,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,27,9.4,21.65,nao,154,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,31,12,28.44,nao,365,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,27,11,24.66,nao,216.1,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,27,11.6,28.23,nao,329.3,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,28,10.6,24.16,nao,234.1,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,26,9,22.22,nao,171.2,nao
P_nattereri,11/9/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,28,12.4,27.53,nao,314.1,nao
P_nattereri,13/09/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,26,10,23.41,nao,199.6,nao
P_nattereri,13/09/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,31,11.6,28.4,nao,325.7,nao
P_nattereri,13/09/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,32,12.2,31.98,nao,403.4,nao
P_nattereri,13/09/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,27,9.6,23.59,nao,143.7,nao
P_nattereri,13/09/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,31,11.8,29.18,nao,338.2,nao
P_nattereri,13/09/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,36,13.4,33.69,nao,540.9,nao
P_nattereri,13/09/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,41,16.4,44.31,nao,939.8,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,27,5.2,10.61,sim,16.5,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,35,13.6,32.81,sim,428.1,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,35,13,32,sim,473.1,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,42,13.2,33.56,sim,449.9,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,35,13.6,31.94,sim,428.1,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,41,13.2,32.06,sim,413.8,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,34,12.2,32.49,sim,357.1,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,31,10.8,28.9,sim,233.2,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,34,11,26.36,sim,269.6,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,39,14,37.75,sim,640.4,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,14,29.07,sim,542.6,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,40,14.2,31.64,sim,624.1,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,35,11.2,21.77,sim,100,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,30,9.8,20.43,sim,190.2,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,25,6.8,14.84,sim,64.4,nao
P_nattereri,8/9/2015,pasto,AMP03,AMP-03,AMP-03-2,cano,20/02/2011,2,26,7.6,15.43,sim,78.5,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,31,10.8,16.57,sim,185.4,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,31,9.8,24.13,sim,194.3,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,30,9,17.54,sim,141.4,nao
P_nattereri,8/9/2015,pasto,AMP17,AMP-17,AMP-17-4,cano,15/12/2010,1,27,7.8,16.86,sim,96,nao
P_nattereri,13/09/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,27,10,23.91,sim,178.9,nao
P_nattereri,13/09/2015,pasto,AMP21,AMP-21,AMP-21-4,cano,18/02/2011,2,32,12.2,23.25,sim,390,nao
L_fuscus,11/8/2015,cana,AMC02,AMC-02-2,,cano,16/12/2010,1,38,13.5,39.1,nao,625.5,nao
L_fuscus,11/8/2015,cana,AMC02,AMC-02-2,,cano,16/12/2010,1,40,11.3,31.6,nao,394.4,nao
L_fuscus,11/8/2015,cana,AMC02,AMC-02-2,,cano,16/12/2010,1,40,13,36.2,nao,601.6,nao
L_fuscus,11/8/2015,cana,AMC02,AMC-02-2,,cano,16/12/2010,1,33,10.8,30,nao,295.8,nao
L_fuscus,11/8/2015,cana,AMC02,AMC-02-2,,cano,16/12/2010,1,28,7.8,18,sim,117.2,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,37,14.6,39.4,nao,653.8,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,36,14.6,37.5,nao,677,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,38,15.2,42.7,nao,819.4,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,39,16,45.3,nao,849.2,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,40,15.6,43.6,sim,964.2,sim
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,42,14.4,40.1,nao,640.5,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,37,15.2,41.7,sim,848.5,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,40,15.2,45.3,nao,809.7,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,38,15,35.8,nao,661.9,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,39,15,34.4,nao,729.6,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,38,15.2,42.5,nao,720.5,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,38,14.4,39.1,nao,602.9,sim
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,37,15.2,40.7,nao,761.3,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,37,15.6,42.9,nao,806.7,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,38,15.2,40.7,nao,781.4,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,37,14.2,40.4,nao,640.2,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,39,15.6,43,nao,786.6,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,37,14,39.8,nao,609.3,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,36,14.2,38.5,nao,708.5,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,35,13.8,39.3,nao,552.1,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,38,15,34.8,sim,786.7,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,38,14.8,41,nao,709.8,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,38,15.4,36.6,sim,703.1,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,37,13.6,39.4,nao,552.7,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,35,12.4,35,nao,478.8,sim
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,38,14,36.6,nao,560.4,nao
L_fuscus,19/08/2015,cana,CC22,CC-22-2,,cano,19/02/2011,2,37,13.8,37.6,nao,537.1,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,12.6,30.6,sim,518.7,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,14,42.5,nao,621.3,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,42,11.6,24.6,sim,357.7,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,12,36.1,sim,514.2,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,12.6,39.5,nao,523.7,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,13.4,40.5,nao,593.7,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,42,13,39.9,nao,447.4,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,42,12.6,35.5,nao,475.8,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,42,12.4,35.2,nao,522.5,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,13.8,42,nao,658.9,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,14.4,41.4,nao,711,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,13.4,38.1,nao,506,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,12.8,33.5,sim,516.9,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,42,13.4,37.2,nao,505.9,sim
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,13,38.6,nao,465.5,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,41,14.2,40.8,nao,662.8,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,12.4,34.2,sim,577.9,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,40,13.6,24.8,sim,527.6,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,42,13.8,39.5,sim,589.5,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,42,13.4,27.8,sim,503.7,nao
L_fuscus,21/08/2015,cana,CC23,CC-23-1-A,,cano,13/12/2010,1,42,12.8,38.8,nao,469.4,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.2,25,nao,155.5,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,10,23.1,sim,197.6,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10.6,26.7,nao,197.7,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,10.4,27.1,nao,223.9,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,21.2,sim,155.1,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9,23.8,nao,130.1,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.2,22.8,nao,97.8,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,24.3,nao,139.2,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,7.8,21,nao,88.8,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,7.2,17.8,nao,70.7,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,23.7,nao,175.2,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,10.2,21.3,sim,182.9,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.4,24.4,nao,135.4,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,9.4,23,nao,156.2,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,24.3,nao,167.3,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,21,sim,147,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,39,11,27.5,nao,265.8,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,9.8,25.3,nao,198.6,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,37,10,26.9,nao,203.7,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,40,10.6,27.4,nao,231.2,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8,22.5,nao,116.8,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10.2,22.7,nao,238.2,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9,20,sim,154.4,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8.4,21,nao,108.3,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,23.9,nao,163.2,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,26.7,nao,181.5,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,23.3,nao,166.9,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,8.8,24.5,nao,126.2,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.8,23.1,nao,137.3,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8,21.2,nao,94.4,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8.2,16,sim,97.7,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,26,nao,175.4,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,32,7.8,18.6,nao,77.9,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,37,10,26.2,nao,193.4,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9,23.2,nao,133.5,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,10.4,26.1,nao,242.4,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,9.8,20.8,nao,179.4,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,9.8,23.8,nao,189.7,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,32,7.8,19.9,nao,81.3,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.8,22.2,sim,148.2,nao
L_fuscus,25/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8,22,nao,85.5,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.8,23.7,nao,165,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.2,24.4,nao,138.9,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,7.8,18.4,nao,82.1,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,7.8,20.3,nao,68.3,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.4,22,nao,120.4,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,18.4,sim,171.6,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.2,24.6,nao,147.4,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,39,11.2,26.2,sim,219.4,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,22.4,nao,160.6,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.8,25.2,nao,176.3,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,10,25.1,nao,184.5,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,32,8.2,17.8,sim,89.1,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.8,21.8,nao,113.2,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,11.4,28.2,nao,274.3,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9,22.7,nao,124.7,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.4,23,nao,141.4,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,24,nao ,151.5,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,25.9,nao,144.2,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,10.6,24.1,sim,218,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,24.1,nao,151.3,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,37,10.4,23.5,sim,214.4,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,24.6,nao,168.6,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,20,sim,143,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10.4,22.4,sim,199,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9,22,nao,126.8,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,17.9,sim,178.6,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,7.8,20,nao,86.3,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,9,22.8,nao,116.5,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,9.8,25.9,nao,160.7,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,8.4,21.6,nao,98,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,32,8.4,21.7,nao,105,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,24.9,nao,168.5,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,21.3,nao,153.4,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9,22.3,nao,135,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.8,23.9,nao,171.1,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,21.6,nao,147.6,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,25.3,nao,176.4,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.6,24.4,nao,109.1,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,24.2,sim,171.5,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,22.1,nao,157.7,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.2,24.9,nao,128.5,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10.2,23.8,sim,200.3,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,22,nao,147.3,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,25.5,nao,163,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,10,26,nao,200,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.2,23.1,nao,136.8,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,26.3,nao,187.6,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.2,23.5,nao,135.3,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9,23.5,nao,143.9,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8.4,22.7,nao,117,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,28,6,16.1,nao,36,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8.6,18.3,sim,93.1,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8,18.8,nao,86.4,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,28,6.8,18.2,nao,50.8,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,27,6.4,12.4,sim,45.1,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,7.2,18.8,nao,58.5,nao
